# start	end	mode	name  (end = start+size-1, exact)
0x080BBC0C	0x080BBC97	thumb	sub_80BBBEC
0x080BBC98	0x080BBCC7	thumb	sub_80BBC78
0x080BBCC8	0x080BBCE9	thumb	CurrentMapIsSecretBase
0x080BBCEC	0x080BBDEF	thumb	InitSecretBaseAppearance
0x080BBDF0	0x080BBFC3	thumb	sub_80BBDD0
0x080BBFC4	0x080BBFF7	thumb	SetSecretBaseOwnerGfxId
0x080BBFF8	0x080BC055	thumb	SetCurrentSecretBaseFromPosition
0x080BC058	0x080BC06F	thumb	sub_80BC038
0x080BC070	0x080BC091	thumb	sub_80BC050
0x080BC094	0x080BC117	thumb	sub_80BC074
0x080BC118	0x080BC133	thumb	sub_80BC0F8
0x080BC134	0x080BC16B	thumb	sub_80BC114
0x080BC16C	0x080BC1AF	thumb	sub_80BC14C
0x080BC1B0	0x080BC1EF	thumb	sub_80BC190
0x080BC1F0	0x080BC243	thumb	GetSecretBaseMapName
0x080BC244	0x080BC287	thumb	BufferSecretBaseOwnerName
0x080BC288	0x080BC2B5	thumb	sub_80BC268
0x080BC2B8	0x080BC31F	thumb	CalculateMonAverageEVs
0x080BC320	0x080BC45F	thumb	SetPlayerSecretBaseRecordMixingParty
0x080BC460	0x080BC483	thumb	sub_80BC440
0x080BC484	0x080BC493	thumb	MoveOutOfSecretBase
0x080BC494	0x080BC529	thumb	sub_80BC474
0x080BC52C	0x080BC557	thumb	MoveSecretBase
0x080BC558	0x080BC58B	thumb	sub_80BC538
0x080BC58C	0x080BC5DB	thumb	GetCurSecretBaseRegistrationValidity
0x080BC5DC	0x080BC623	thumb	ToggleCurSecretBaseRegistry
0x080BC624	0x080BC637	thumb	SecretBasePC_Decoration
0x080BC638	0x080BC64B	thumb	SecretBasePC_Registry
0x080BC64C	0x080BC6CF	thumb	Task_SecretBasePC_Registry
0x080BC6D0	0x080BC7F7	thumb	sub_80BC6B0
0x080BC7F8	0x080BC843	thumb	sub_80BC7D8
0x080BC844	0x080BC965	thumb	sub_80BC824
0x080BC968	0x080BC99F	thumb	sub_80BC948
0x080BC9A0	0x080BCA03	thumb	sub_80BC980
0x080BCA04	0x080BCAA1	thumb	sub_80BC9E4
0x080BCAA4	0x080BCB0B	thumb	sub_80BCA84
0x080BCB0C	0x080BCB2F	thumb	sub_80BCAEC
0x080BCB30	0x080BCBAF	thumb	sub_80BCB10
0x080BCBB0	0x080BCBDF	thumb	sub_80BCB90
0x080BCBE0	0x080BCC17	thumb	sub_80BCBC0
0x080BCC18	0x080BCC73	thumb	sub_80BCBF8
0x080BCC74	0x080BCCC3	thumb	sub_80BCC54
0x080BCCC4	0x080BCD07	thumb	GetSecretBaseOwnerType
0x080BCD08	0x080BCD9B	thumb	GetSecretBaseTrainerLoseText
0x080BCD9C	0x080BCE3B	thumb	unref_sub_80BCD7C
0x080BCE3C	0x080BCE6B	thumb	sub_80BCE1C
0x080BCE6C	0x080BCEAF	thumb	sub_80BCE4C
0x080BCEB0	0x080BCF3B	thumb	sub_80BCE90
0x080BCF3C	0x080BD053	thumb	sub_80BCF1C
0x080BD054	0x080BD08F	thumb	sub_80BD034
0x080BD090	0x080BD0BD	thumb	sub_80BD070
0x080BD0C0	0x080BD109	thumb	sub_80BD0A0
0x080BD10C	0x080BD149	thumb	sub_80BD0EC
0x080BD14C	0x080BD18D	thumb	sub_80BD12C
0x080BD190	0x080BD1CF	thumb	sub_80BD170
0x080BD1D0	0x080BD219	thumb	sub_80BD1B0
0x080BD21C	0x080BD29F	thumb	sub_80BD1FC
0x080BD2A0	0x080BD347	thumb	sub_80BD280
0x080BD348	0x080BD377	thumb	sub_80BD328
0x080BD378	0x080BD3F9	thumb	sub_80BD358
0x080BD3FC	0x080BD4B1	thumb	sub_80BD3DC
0x080BD4B4	0x080BD533	thumb	sub_80BD494
0x080BD534	0x080BD62D	thumb	sub_80BD514
0x080BD630	0x080BD693	thumb	sub_80BD610
0x080BD694	0x080BD7C7	thumb	ReceiveSecretBasesData
0x080BD7C8	0x080BD81F	thumb	ClearTVShowData
0x080BD820	0x080BD8D7	thumb	special_0x44
0x080BD8D8	0x080BD925	thumb	sub_80BD8B8
0x080BD928	0x080BD9AB	thumb	UpdateTVScreensOnMap
0x080BD9AC	0x080BDA0D	thumb	SetTVMetatilesOnMap
0x080BDA10	0x080BDA2B	thumb	TurnOffTVScreen
0x080BDA2C	0x080BDA4F	thumb	GetTVShowType
0x080BDA50	0x080BDA95	thumb	FindNonMassOutbreakActiveTVShow
0x080BDA98	0x080BDAD1	thumb	GetNonMassOutbreakActiveTVShow
0x080BDAD4	0x080BDB33	thumb	ResetGabbyAndTy
0x080BDB34	0x080BDC33	thumb	GabbyAndTyBeforeInterview
0x080BDC34	0x080BDC9F	thumb	GabbyAndTyAfterInterview
0x080BDCA0	0x080BDCBB	thumb	TakeTVShowInSearchOfTrainersOffTheAir
0x080BDCBC	0x080BDCE3	thumb	GabbyAndTyGetBattleNum
0x080BDCE4	0x080BDCFB	thumb	IsTVShowInSearchOfTrainersAiring
0x080BDCFC	0x080BDD37	thumb	GabbyAndTyGetLastQuote
0x080BDD38	0x080BDD81	thumb	GabbyAndTyGetLastBattleTrivia
0x080BDD84	0x080BDE67	thumb	GetGabbyAndTyLocalIds
0x080BDE68	0x080BDEC9	thumb	InterviewAfter
0x080BDECC	0x080BDEE5	thumb	sub_80BDEAC
0x080BDEE8	0x080BE047	thumb	PutPokemonTodayCaughtOnAir
0x080BE048	0x080BE093	thumb	sub_80BE028
0x080BE094	0x080BE157	thumb	sub_80BE074
0x080BE158	0x080BE17F	thumb	sub_80BE138
0x080BE180	0x080BE1A5	thumb	sub_80BE160
0x080BE1A8	0x080BE25B	thumb	InterviewAfter_BravoTrainerPokemonProfile
0x080BE25C	0x080BE2A3	thumb	sub_80BE23C
0x080BE2A4	0x080BE33F	thumb	sub_80BE284
0x080BE340	0x080BE3DB	thumb	InterviewAfter_BravoTrainerBattleTowerProfile
0x080BE3DC	0x080BE497	thumb	sub_80BE3BC
0x080BE498	0x080BE58F	thumb	sub_80BE478
0x080BE590	0x080BE61B	thumb	StartMassOutbreak
0x080BE61C	0x080BE67B	thumb	InterviewAfter_FanClubLetter
0x080BE67C	0x080BE6BF	thumb	InterviewAfter_RecentHappenings
0x080BE6C0	0x080BE793	thumb	InterviewAfter_PkmnFanClubOpinions
0x080BE794	0x080BE795	thumb	InterviewAfter_DummyShow4
0x080BE798	0x080BE877	thumb	sub_80BE778
0x080BE878	0x080BE8E3	thumb	EndMassOutbreak
0x080BE8E4	0x080BE909	thumb	UpdateTVShowsPerDay
0x080BE90C	0x080BE971	thumb	sub_80BE8EC
0x080BE974	0x080BE99B	thumb	UpdateMassOutbreakTimeLeft
0x080BE99C	0x080BE9F3	thumb	sub_80BE97C
0x080BE9F4	0x080BEA6F	thumb	sub_80BE9D4
0x080BEA70	0x080BEA7B	thumb	sub_80BEA50
0x080BEA7C	0x080BEAA7	thumb	sub_80BEA5C
0x080BEAA8	0x080BEB3F	thumb	sub_80BEA88
0x080BEB40	0x080BEBE7	thumb	sub_80BEB20
0x080BEBE8	0x080BEC13	thumb	sub_80BEBC8
0x080BEC14	0x080BEC2D	thumb	sub_80BEBF4
0x080BEC30	0x080BEC5F	thumb	sub_80BEC10
0x080BEC60	0x080BECBF	thumb	sub_80BEC40
0x080BECC0	0x080BED05	thumb	FindAnyTVNewsOnTheAir
0x080BED08	0x080BEDC3	thumb	DoPokeNews
0x080BEDC4	0x080BEE1D	thumb	GetPriceReduction
0x080BEE20	0x080BEE67	thumb	IsPriceDiscounted
0x080BEE68	0x080BEEA3	thumb	sub_80BEE48
0x080BEEA4	0x080BEF2F	thumb	sub_80BEE84
0x080BEF30	0x080BEFC3	thumb	sub_80BEF10
0x080BEFC4	0x080BF07F	thumb	CopyContestCategoryToStringVar
0x080BF080	0x080BF0A7	thumb	SetContestCategoryStringVarForInterview
0x080BF0A8	0x080BF0D7	thumb	sub_80BF088
0x080BF0D8	0x080BF173	thumb	sub_80BF0B8
0x080BF174	0x080BF1D1	thumb	sub_80BF154
0x080BF1D4	0x080BF229	thumb	sub_80BF1B4
0x080BF22C	0x080BF27B	thumb	sub_80BF20C
0x080BF27C	0x080BF2E1	thumb	sub_80BF25C
0x080BF2E4	0x080BF353	thumb	InterviewBefore
0x080BF354	0x080BF3C3	thumb	InterviewBefore_FanClubLetter
0x080BF3C4	0x080BF3FB	thumb	InterviewBefore_RecentHappenings
0x080BF3FC	0x080BF48B	thumb	InterviewBefore_PkmnFanClubOpinions
0x080BF48C	0x080BF497	thumb	InterviewBefore_Dummy
0x080BF498	0x080BF4A3	thumb	InterviewBefore_NameRater
0x080BF4A4	0x080BF4DB	thumb	InterviewBefore_BravoTrainerPkmnProfile
0x080BF4DC	0x080BF513	thumb	InterviewBefore_BravoTrainerBTProfile
0x080BF514	0x080BF563	thumb	NicknameDiffersFromSpeciesName
0x080BF564	0x080BF579	thumb	LeadMonNicknamed
0x080BF57C	0x080BF5A7	thumb	sub_80BF55C
0x080BF5A8	0x080BF657	thumb	sub_80BF588
0x080BF658	0x080BF693	thumb	sub_80BF638
0x080BF694	0x080BF6F5	thumb	sub_80BF674
0x080BF6F8	0x080BF73F	thumb	sub_80BF6D8
0x080BF740	0x080BF76B	thumb	sub_80BF720
0x080BF76C	0x080BF79B	thumb	sub_80BF74C
0x080BF79C	0x080BF7BB	thumb	sub_80BF77C
0x080BF7BC	0x080BF807	thumb	sub_80BF79C
0x080BF808	0x080BF83D	thumb	sub_80BF7E8
0x080BF840	0x080BF993	thumb	sub_80BF820
0x080BF994	0x080BF9D1	thumb	TV_IsScriptShowKindAlreadyInQueue
0x080BF9D4	0x080BFA17	thumb	TV_PutNameRaterShowOnTheAirIfNicnkameChanged
0x080BFA18	0x080BFAD3	thumb	ChangePokemonNickname
0x080BFAD4	0x080BFAFF	thumb	ChangePokemonNickname_CB
0x080BFB00	0x080BFB2F	thumb	TV_CopyNicknameToStringVar1AndEnsureTerminated
0x080BFB30	0x080BFB73	thumb	TV_CheckMonOTIDEqualsPlayerID
0x080BFB74	0x080BFBB3	thumb	GetTVChannelByShowType
0x080BFBB4	0x080BFBCF	thumb	GetPlayerTrainerId
0x080BFBD0	0x080BFC2D	thumb	CheckForBigMovieOrEmergencyNewsOnTV
0x080BFC30	0x080BFD3F	thumb	GetMomOrDadStringForTVMessage
0x080BFD40	0x080BFD63	thumb	sub_80BFD20
0x080BFD64	0x080BFE43	thumb	ReceiveTvShowsData
0x080BFE44	0x080BFF87	thumb	sub_80BFE24
0x080BFF88	0x080C006B	thumb	sub_80BFF68
0x080C006C	0x080C00D1	thumb	sub_80C004C
0x080C00D4	0x080C0151	thumb	sub_80C00B4
0x080C0154	0x080C01BB	thumb	sub_80C0134
0x080C01BC	0x080C01F3	thumb	sub_80C019C
0x080C01F4	0x080C03C5	thumb	sub_80C01D4
0x080C03C8	0x080C03E7	thumb	sub_80C03A8
0x080C03E8	0x080C0427	thumb	sub_80C03C8
0x080C0428	0x080C047B	thumb	sub_80C0408
0x080C047C	0x080C04BF	thumb	sub_80C045C
0x080C04C0	0x080C0533	thumb	sub_80C04A0
0x080C0534	0x080C05E3	thumb	ReceivePokeNewsData
0x080C05E4	0x080C06DB	thumb	sub_80C05C4
0x080C06DC	0x080C0707	thumb	sub_80C06BC
0x080C0708	0x080C074F	thumb	sub_80C06E8
0x080C0750	0x080C076D	thumb	sub_80C0730
0x080C0770	0x080C07A7	thumb	sub_80C0750
0x080C07A8	0x080C07E3	thumb	sub_80C0788
0x080C07E4	0x080C091B	thumb	DoTVShow
0x080C091C	0x080C0939	thumb	TVShowConvertInternationalString
0x080C093C	0x080C0BBB	thumb	DoTVShowBravoTrainerPokemonProfile
0x080C0BBC	0x080C0E1F	thumb	DoTVShowBravoTrainerBattleTowerProfile
0x080C0E20	0x080C104F	thumb	DoTVShowTodaysSmartShopper
0x080C1050	0x080C13CB	thumb	DoTVShowTheNameRaterShow
0x080C13CC	0x080C1613	thumb	DoTVShowPokemonTodaySuccessfulCapture
0x080C1614	0x080C1773	thumb	DoTVShowPokemonTodayFailedCapture
0x080C1774	0x080C1997	thumb	DoTVShowPokemonFanClubLetter
0x080C1998	0x080C1B27	thumb	DoTVShowRecentHappenings
0x080C1B28	0x080C1C13	thumb	DoTVShowPokemonFanClubOpinions
0x080C1C14	0x080C1C15	thumb	nullsub_22
0x080C1C18	0x080C1C7B	thumb	DoTVShowPokemonNewsMassOutbreak
0x080C1C7C	0x080C1E57	thumb	DoTVShowInSearchOfTrainers
0x080C1E58	0x080C1F27	thumb	DoTVShowPokemonAngler
0x080C1F28	0x080C1FFB	thumb	DoTVShowTheWorldOfMasters
0x080C1FFC	0x080C2033	thumb	TVShowDone
0x080C2034	0x080C203F	thumb	ResetTVShowState
0x080C2040	0x080C2163	thumb	sub_80C2020
0x080C2164	0x080C228B	thumb	sub_80C2144
0x080C228C	0x080C235F	thumb	sub_80C226C
0x080C2360	0x080C2377	thumb	sub_80C2340
0x080C2378	0x080C244F	thumb	sub_80C2358
0x080C2450	0x080C2465	thumb	sub_80C2430
0x080C2468	0x080C2513	thumb	sub_80C2448
0x080C2514	0x080C257B	thumb	sub_80C24F4
0x080C257C	0x080C25C3	thumb	sub_80C255C
0x080C25C4	0x080C25DF	thumb	sub_80C25A4
0x080C25E0	0x080C261F	thumb	sub_80C25C0
0x080C2620	0x080C2703	thumb	sub_80C2600
0x080C2704	0x080C278F	thumb	sub_80C26E4
0x080C2790	0x080C280B	thumb	sub_80C2770
0x080C280C	0x080C2897	thumb	sub_80C27EC
0x080C2898	0x080C2AAB	thumb	sub_80C2878
0x080C2AAC	0x080C2D3B	thumb	sub_80C2A8C
0x080C2D3C	0x080C2D9F	thumb	sub_80C2D1C
0x080C2DA0	0x080C2DF7	thumb	sub_80C2D80
0x080C2DF8	0x080C2E33	thumb	sub_80C2DD8
0x080C2E34	0x080C2EBF	thumb	sub_80C2E14
0x080C2EC0	0x080C2F47	thumb	sub_80C2EA0
0x080C2F48	0x080C2F83	thumb	sub_80C2F28
0x080C2F84	0x080C3043	thumb	sub_80C2F64
0x080C3044	0x080C30F3	thumb	sub_80C3024
0x080C30F4	0x080C312B	thumb	LoadAllContestMonIcons
0x080C312C	0x080C3177	thumb	sub_80C310C
0x080C3178	0x080C33FB	thumb	sub_80C3158
0x080C33FC	0x080C34CB	thumb	sub_80C33DC
0x080C34CC	0x080C34E9	thumb	sub_80C34AC
0x080C34EC	0x080C353F	thumb	sub_80C34CC
0x080C3540	0x080C3583	thumb	sub_80C3520
0x080C3584	0x080C35A7	thumb	sub_80C3564
0x080C35A8	0x080C361B	thumb	sub_80C3588
0x080C361C	0x080C364F	thumb	sub_80C35FC
0x080C3650	0x080C36B7	thumb	sub_80C3630
0x080C36B8	0x080C3783	thumb	sub_80C3698
0x080C3784	0x080C3803	thumb	sub_80C3764
0x080C3804	0x080C39AF	thumb	sub_80C37E4
0x080C39B0	0x080C3A03	thumb	sub_80C3990
0x080C3A04	0x080C3A79	thumb	sub_80C39E4
0x080C3A7C	0x080C3B4F	thumb	sub_80C3A5C
0x080C3B50	0x080C3BF7	thumb	sub_80C3B30
0x080C3BF8	0x080C3C61	thumb	sub_80C3BD8
0x080C3C64	0x080C3CD7	thumb	sub_80C3C44
0x080C3CD8	0x080C3D23	thumb	sub_80C3CB8
0x080C3D24	0x080C3E0F	thumb	sub_80C3D04
0x080C3E10	0x080C3E7F	thumb	sub_80C3DF0
0x080C3E80	0x080C3EC3	thumb	sub_80C3E60
0x080C3EC4	0x080C3F1F	thumb	sub_80C3EA4
0x080C3F20	0x080C40F1	thumb	sub_80C3F00
0x080C40F4	0x080C42DF	thumb	sub_80C40D4
0x080C42E0	0x080C4413	thumb	sub_80C42C0
0x080C4414	0x080C445F	thumb	ScrSpecial_CheckSelectedMonAndInitContest
0x080C4460	0x080C44DF	thumb	ScrSpecial_CanMonParticipateInSelectedLinkContest
0x080C44E0	0x080C4693	thumb	ScrSpecial_GiveContestRibbon
0x080C4694	0x080C46B5	thumb	Contest_CopyAndConvertTrainerName_Intl
0x080C46B8	0x080C470B	thumb	Contest_CopyAndConvertNicknameI_Intl
0x080C470C	0x080C475F	thumb	Contest_GetTrainerNameI_StringVar1
0x080C4760	0x080C4777	thumb	Contest_GetNicknameI_StringVar1
0x080C4778	0x080C47BF	thumb	ScrSpecial_CountContestMonsWithBetterCondition
0x080C47C0	0x080C47DF	thumb	ScrSpecial_GetMonCondition
0x080C47E0	0x080C480F	thumb	ScrSpecial_GetContestWinnerIdx
0x080C4810	0x080C4877	thumb	ScrSpecial_GetContestWinnerTrainerName
0x080C4878	0x080C48AB	thumb	ScrSpecial_GetContestWinnerNick
0x080C48AC	0x080C48BB	thumb	sub_80C488C
0x080C48BC	0x080C48E7	thumb	sub_80C489C
0x080C48E8	0x080C4913	thumb	sub_80C48C8
0x080C4914	0x080C4933	thumb	Contest_GetSpeciesNameI_StringVar1
0x080C4934	0x080C495F	thumb	sub_80C4914
0x080C4960	0x080C498B	thumb	sub_80C4940
0x080C498C	0x080C499F	thumb	ScrSpecial_GetContestPlayerMonIdx
0x080C49A0	0x080C49E3	thumb	ContestLinkTransfer
0x080C49E4	0x080C4A0F	thumb	Task_StartCommunication
0x080C4A10	0x080C4A2B	thumb	Task_StartCommunicateRng
0x080C4A2C	0x080C4A47	thumb	Task_StartCommunicateLeaderIds
0x080C4A48	0x080C4A63	thumb	Task_StartCommunicateCategory
0x080C4A64	0x080C4B2B	thumb	Task_LinkContest_SetUpContest
0x080C4B2C	0x080C4B53	thumb	Task_LinkContest_CalculateTurnOrder
0x080C4B54	0x080C4B79	thumb	LinkContest_GetLeaderIndex
0x080C4B7C	0x080C4BC3	thumb	Task_LinkContest_FinalizeConnection
0x080C4BC4	0x080C4BEB	thumb	Task_LinkContest_Disconnect
0x080C4BEC	0x080C4C0F	thumb	Task_LinkContest_WaitDisconnect
0x080C4C10	0x080C4C47	thumb	SetContestTrainerGfxIds
0x080C4C48	0x080C4C83	thumb	GetNpcContestantLocalId
0x080C4C84	0x080C4C95	thumb	BufferContestTrainerAndMonNames
0x080C4C98	0x080C4D0B	thumb	DoesContestCategoryHaveMuseumPainting
0x080C4D0C	0x080C4D17	thumb	SaveMuseumContestPainting
0x080C4D18	0x080C4D6F	thumb	ShouldReadyContestArtist
0x080C4D70	0x080C4D9F	thumb	CountPlayerMuseumPaintings
0x080C4DA0	0x080C4F1F	thumb	GetContestantNamesAtRank
0x080C4F20	0x080C4F2F	thumb	ShowContestWinnerCleanup
0x080C4F30	0x080C4F8F	thumb	ShowContestWinner
0x080C4F90	0x080C4FDB	thumb	ScrSpecial_SetLinkContestTrainerGfxIdx
0x080C4FDC	0x080C5061	thumb	GiveMonArtistRibbon
0x080C5064	0x080C506F	thumb	sub_80C5044
0x080C5070	0x080C5183	thumb	ShowContestEntryMonPic
0x080C5184	0x080C51AF	thumb	sub_80C5164
0x080C51B0	0x080C5247	thumb	sub_80C5190
0x080C5248	0x080C527B	thumb	ScriptGetMultiplayerId
0x080C527C	0x080C52CF	thumb	ScriptRandom
0x080C52D0	0x080C5393	thumb	ScrSpecial_HealPlayerParty
0x080C5394	0x080C5415	thumb	ScriptGiveMon
0x080C5418	0x080C5447	thumb	ScriptGiveEgg
0x080C5448	0x080C546F	thumb	HasEnoughMonsForDoubleBattle
0x080C5470	0x080C54BD	thumb	CheckPartyMonHasHeldItem
0x080C54C0	0x080C54EF	thumb	GetNameOfEnigmaBerryInPlayerParty
0x080C54F0	0x080C554F	thumb	CreateScriptedWildMon
0x080C5550	0x080C5587	thumb	ScriptSetMonMoveSlot
0x080C5588	0x080C559F	thumb	sub_80C5568
0x080C55A0	0x080C55CF	thumb	sub_80C5580
0x080C55D0	0x080C55E7	thumb	ChooseBattleTowerPlayerParty
0x080C55E8	0x080C5623	thumb	SetBattleTowerPlayerParty
0x080C5624	0x080C56A3	thumb	ReducePlayerPartyToThree
0x080C56A4	0x080C56C5	thumb	IsMonValidSpecies
0x080C56C8	0x080C56FB	thumb	AllMonsFainted
0x080C56FC	0x080C5747	thumb	FaintFromFieldPoison
0x080C5748	0x080C578F	thumb	MonFaintedFromPoison
0x080C5790	0x080C5843	thumb	Task_WhiteOut
0x080C5844	0x080C585B	thumb	ExecuteWhiteOut
0x080C585C	0x080C58DD	thumb	DoPoisonFieldEffect
0x080C58E0	0x080C5983	thumb	GetMonSizeHash
0x080C5984	0x080C59B3	thumb	TranslateBigMonSizeTableIndex
0x080C59B4	0x080C5A27	thumb	GetMonSize
0x080C5A28	0x080C5AAB	thumb	FormatMonSizeRecord
0x080C5AAC	0x080C5B39	thumb	CompareMonSize
0x080C5B3C	0x080C5BA3	thumb	GetMonSizeRecordInfo
0x080C5BA4	0x080C5BB7	thumb	InitShroomishSizeRecord
0x080C5BB8	0x080C5BD3	thumb	GetShroomishSizeRecordInfo
0x080C5BD4	0x080C5BFB	thumb	CompareShroomishSize
0x080C5BFC	0x080C5C0F	thumb	InitBarboachSizeRecord
0x080C5C10	0x080C5C2B	thumb	GetBarboachSizeRecordInfo
0x080C5C2C	0x080C5C57	thumb	CompareBarboachSize
0x080C5C58	0x080C5CF3	thumb	GiveGiftRibbonToParty
0x080C5CF4	0x080C5DEB	thumb	sub_80C5CD4
0x080C5DEC	0x080C5E57	thumb	sub_80C5DCC
0x080C5E58	0x080C5FB7	thumb	sub_80C5E38
0x080C5FB8	0x080C605B	thumb	sub_80C5F98
0x080C605C	0x080C6097	thumb	sub_80C603C
0x080C6098	0x080C60EB	thumb	sub_80C6078
0x080C60EC	0x080C614F	thumb	sub_80C60CC
0x080C6150	0x080C61CF	thumb	sub_80C6130
0x080C61D0	0x080C6223	thumb	HBlankIntrOn
0x080C6224	0x080C6283	thumb	HBlankIntrOff
0x080C6284	0x080C629F	thumb	SetCurrentSecretBase
0x080C62A0	0x080C62E1	thumb	AdjustSecretPowerSpritePixelOffsets
0x080C62E4	0x080C63BB	thumb	SetUpFieldMove_SecretPower
0x080C63BC	0x080C63DB	thumb	FieldCallback_SecretBaseCave
0x080C63DC	0x080C6407	thumb	FldEff_UseSecretPowerCave
0x080C6408	0x080C6419	thumb	StartSecretBaseCaveFieldEffect
0x080C641C	0x080C646B	thumb	FldEff_SecretPowerCave
0x080C646C	0x080C6487	thumb	CaveEntranceSpriteCallback1
0x080C6488	0x080C64B7	thumb	CaveEntranceSpriteCallback2
0x080C64B8	0x080C64C7	thumb	CaveEntranceSpriteCallbackEnd
0x080C64C8	0x080C64E7	thumb	FieldCallback_SecretBaseTree
0x080C64E8	0x080C6513	thumb	FldEff_UseSecretPowerTree
0x080C6514	0x080C6525	thumb	StartSecretBaseTreeFieldEffect
0x080C6528	0x080C65B7	thumb	FldEff_SecretPowerTree
0x080C65B8	0x080C65E3	thumb	TreeEntranceSpriteCallback1
0x080C65E4	0x080C661B	thumb	TreeEntranceSpriteCallback2
0x080C661C	0x080C662B	thumb	TreeEntranceSpriteCallbackEnd
0x080C662C	0x080C664B	thumb	FieldCallback_SecretBaseShrub
0x080C664C	0x080C6677	thumb	FldEff_UseSecretPowerShrub
0x080C6678	0x080C6689	thumb	StartSecretBaseShrubFieldEffect
0x080C668C	0x080C66DB	thumb	FldEff_SecretPowerShrub
0x080C66DC	0x080C66F7	thumb	ShrubEntranceSpriteCallback1
0x080C66F8	0x080C6727	thumb	ShrubEntranceSpriteCallback2
0x080C6728	0x080C6737	thumb	ShrubEntranceSpriteCallbackEnd
0x080C6738	0x080C677F	thumb	FldEff_SecretBasePCTurnOn
0x080C6780	0x080C6859	thumb	Task_SecretBasePCTurnOn
0x080C685C	0x080C68C3	thumb	DoSecretBasePCTurnOffEffect
0x080C68C4	0x080C690B	thumb	PopSecretBaseBalloon
0x080C690C	0x080C6989	thumb	sub_80C68EC
0x080C698C	0x080C69D9	thumb	DoBalloonSoundEffect
0x080C69DC	0x080C69DF	thumb	FldEff_Nop47
0x080C69E0	0x080C69E3	thumb	FldEff_Nop48
0x080C69E4	0x080C6A33	thumb	sub_80C69C4
0x080C6A34	0x080C6A71	thumb	sub_80C6A14
0x080C6A74	0x080C6ACB	thumb	ShatterSecretBaseBreakableDoor
0x080C6ACC	0x080C6C4F	thumb	Task_SecretBaseMusicNoteMatSound
0x080C6C50	0x080C6C83	thumb	PlaySecretBaseMusicNoteMatSound
0x080C6C84	0x080C6CAF	thumb	SpriteCB_GlitterMatSparkle
0x080C6CB0	0x080C6D5B	thumb	DoSecretBaseGlitterMatSparkle
0x080C6D5C	0x080C6E83	thumb	FldEff_SandPillar
0x080C6E84	0x080C6F03	thumb	SpriteCB_SandPillar_0
0x080C6F04	0x080C6F47	thumb	SpriteCB_SandPillar_1
0x080C6F48	0x080C6F57	thumb	SpriteCB_SandPillar_2
0x080C6F58	0x080C7027	thumb	GetShieldToyTVDecorationInfo
0x080C7028	0x080C7093	thumb	Task_FieldPoisonEffect
0x080C7094	0x080C70AB	thumb	FldeffPoison_Start
0x080C70AC	0x080C70BF	thumb	FldeffPoison_IsActive
0x080C70C0	0x080C70DB	thumb	Task_WateringBerryTreeAnim_0
0x080C70DC	0x080C714F	thumb	Task_WateringBerryTreeAnim_1
0x080C7150	0x080C71BF	thumb	Task_WateringBerryTreeAnim_2
0x080C71C0	0x080C71E3	thumb	Task_WateringBerryTreeAnim_3
0x080C71E4	0x080C71F7	thumb	DoWateringBerryTreeAnim
0x080C71F8	0x080C725F	thumb	CreateRecordMixingSprite
0x080C7260	0x080C729B	thumb	DestroyRecordMixingSprite
0x080C729C	0x080C72C7	thumb	GetTruckCameraBobbingY
0x080C72C8	0x080C72E1	thumb	GetTruckBoxMovement
0x080C72E4	0x080C7393	thumb	Task_Truck1
0x080C7394	0x080C74A3	thumb	Task_Truck2
0x080C74A4	0x080C754B	thumb	Task_Truck3
0x080C754C	0x080C76BD	thumb	Task_HandleTruckSequence
0x080C76C0	0x080C771F	thumb	ExecuteTruckSequence
0x080C7720	0x080C7773	thumb	EndTruckSequence
0x080C7774	0x080C77BF	thumb	sub_80C7754
0x080C77C0	0x080C78BF	thumb	Task_HandlePorthole
0x080C78C0	0x080C7939	thumb	sub_80C78A0
0x080C793C	0x080C7977	thumb	sub_80C791C
0x080C7978	0x080C79BB	thumb	sub_80C7958
0x080C79BC	0x080C79E9	thumb	GetCurrentMapRotatingGatePuzzleType
0x080C79EC	0x080C7A27	thumb	RotatingGate_ResetAllGateOrientations
0x080C7A28	0x080C7A41	thumb	RotatingGate_GetGateOrientation
0x080C7A44	0x080C7A63	thumb	RotatingGate_SetGateOrientation
0x080C7A64	0x080C7A9F	thumb	RotatingGate_RotateInDirection
0x080C7AA0	0x080C7AFB	thumb	RotatingGate_LoadPuzzleConfig
0x080C7AFC	0x080C7BCB	thumb	RotatingGate_CreateGatesWithinViewport
0x080C7BCC	0x080C7CB1	thumb	RotatingGate_CreateGate
0x080C7CB4	0x080C7D31	thumb	SpriteCallback_RotatingGate
0x080C7D34	0x080C7DCF	thumb	RotatingGate_HideGatesOutsideViewport
0x080C7DD0	0x080C7DDF	thumb	LoadRotatingGatePics
0x080C7DE0	0x080C7EAB	thumb	RotatingGate_DestroyGatesOutsideViewport
0x080C7EAC	0x080C7F83	thumb	RotatingGate_CanRotate
0x080C7F84	0x080C7FD7	thumb	RotatingGate_HasArm
0x080C7FD8	0x080C800B	thumb	RotatingGate_TriggerRotationAnimation
0x080C800C	0x080C805F	thumb	RotatingGate_GetRotationInfo
0x080C8060	0x080C8075	thumb	RotatingGate_InitPuzzle
0x080C8078	0x080C809F	thumb	RotatingGatePuzzleCameraUpdate
